Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
22,"Cray X1E (4GB),                 Cray/HPE                Korea Meteorological AdministrationSouth Korea",1020,15.71,18.44,
23,"Big Red - BladeCenter JS21 Cluster, PPC 970, 2.5 GHz, Myrinet,                 IBM                Indiana UniversityUnited States",2048,15.04,20.48,
24,"Cray X1E (2GB),                 Cray/HPE                DOE/SC/Oak Ridge National LaboratoryUnited States",1014,14.96,18.33,
25,"ASCI Q - AlphaServer SC45, 1.25 GHz,                 HPE                Los Alamos National LaboratoryUnited States",8192,13.88,20.48,
26,"HPC - Pentium4 Xeon, EM64T, Opteron, Opteron dual core, Cluster, Myrinet,                 Oracle                University of Southern CaliforniaUnited States",5328,13.81,21.31,
27,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet,                 IBM                Geoscience (E)United States",5000,12.31,22.0,307
28,"System X - 1100 Dual 2.3 GHz Apple XServe/Mellanox Infiniband 4X/Cisco GigE,                 Self-made                Virginia TechUnited States",2200,12.25,20.24,
29,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink,                 HPE                Air Force Research LaboratoryUnited States",2048,11.81,13.11,
30,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink,                 HPE                Japan Atomic Energy Research InstituteJapan",2048,11.81,13.11,
31,"Cray XT3, 2.6 GHz,                 Cray/HPE                AWEUnited Kingdom",2652,11.81,13.79,
32,"BlueGene/L DD1 Prototype (0.5GHz PowerPC 440 w/Custom),                 IBM/ LLNL                IBM RochesterUnited States",8192,11.68,16.38,
33,"John Von Neumann - LNX Cluster, Xeon 3.6 GHz, Myrinet,                 Linux Networx                US Army Research Laboratory (ARL)United States",2048,10.65,14.75,
34,"PACS-CS - PACS-CS, low voltage Xeon 2.8 GHz,  3D Hyper-Crossbar,                 Hitachi/Fujitsu                Center for Computational Sciences, University of TsukubaJapan",2560,10.35,14.34,545
35,"eServer pSeries 655 (1.7 GHz Power4+),                 IBM                China Meteorological AdministrationChina",3200,10.31,21.76,
36,"eServer pSeries 655 (1.7 GHz Power4+),                 IBM                Naval Oceanographic Office - NAVO DSRCUnited States",2944,10.31,20.02,
37,"Tungsten - PowerEdge 1750, P4 Xeon 3.06 GHz, Myrinet,                 DELL EMC                NCSAUnited States",2500,9.82,15.3,
38,"KEK/BG UME - eServer Blue Gene Solution,                 IBM                High Energy Accelerator Research Organization /KEKJapan",4096,9.36,11.47,44
39,"eServer Blue Gene Solution,                 IBM                IBM - Almaden Research CenterUnited States",4096,9.36,11.47,44
40,"eServer Blue Gene Solution,                 IBM                IBM ResearchSwitzerland",4096,9.36,11.47,44
41,"eServer Blue Gene Solution,                 IBM/ LLNL                IBM Thomas J. Watson Research CenterUnited States",4096,9.36,11.47,44
42,"eServer pSeries 690 (1.9 GHz Power4+),                 IBM                ECMWFUnited Kingdom",2176,9.24,16.54,
43,"eServer pSeries 690 (1.9 GHz Power4+),                 IBM                ECMWFUnited Kingdom",2176,9.24,16.54,
44,"DataStar - eServer pSeries 655/690 (1.5/1.7 GHz Power4+),                 IBM                UCSD/San Diego Supercomputer CenterUnited States",2464,9.12,15.63,
45,"SR11000-K1/80,                 Hitachi                Japan Meteorological AgencyJapan",80,9.04,10.75,
46,"SR11000-K1/80,                 Hitachi                Japan Meteorological AgencyJapan",80,9.04,10.75,
47,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink,                 HPE                National Computational Infrastructure (NCI Australia)Australia",1536,8.97,9.83,
48,"SX8/576M72,                 NEC                HWW/Universitaet StuttgartGermany",576,8.92,9.22,
49,"RIKEN Super Combined Cluster,                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",2048,8.73,12.53,
50,"Mpp2 - Cluster Platform 6000 rx2600 Itanium2 1.5 GHz, Quadrics,                 HPE                DOE/SC/Pacific Northwest National LaboratoryUnited States",1936,8.63,11.62,
51,"BladeCenter LS20, Opteron 2.0 GHz Dual core, GigEthernet,                 IBM                Georgia Institute of TechnologyUnited States",3920,8.51,15.68,220
52,"CITerra - PowerEdge 1850, 3.2 GHz, Myrinet,                 DELL EMC                CaltechUnited States",2048,8.41,13.11,
53,"Dawning 4000A, Opteron 2.2 GHz, Myrinet,                 Dawning                Shanghai Supercomputer CenterChina",2560,8.06,11.26,
54,"Lightning - Opteron 2 GHz, Myrinet,                 Linux Networx                Los Alamos National LaboratoryUnited States",2816,8.05,11.26,
55,"BigBen - Cray XT3, 2.4 GHz,                 Cray/HPE                Pittsburgh Supercomputing CenterUnited States",2060,7.94,9.89,
56,"Cluster Platform 4000 DL145 Opteron 2.8 GHz Infiniband,                 HPE                Air Force Research LaboratoryUnited States",2048,7.92,11.47,
57,"U2 - PowerEdge SC1425 3.2 GHz, Myrinet,                 DELL EMC                University at Buffalo, SUNY, Center for Computational Res.United States",1536,7.74,9.83,
58,"MCR Linux Cluster Xeon 2.4 GHz - Quadrics,                 Linux Networx/Quadrics                Lawrence Livermore National LaboratoryUnited States",2304,7.63,11.06,
59,"eServer pSeries p5 575 1.5 GHz,                 IBM                HPCxUnited Kingdom",1536,7.39,9.22,
60,"ASCI White, SP Power3 375 MHz,                 IBM                Lawrence Livermore National LaboratoryUnited States",8192,7.3,12.29,
61,"Seaborg - SP Power3 375 MHz 16 way,                 IBM                DOE/SC/LBNL/NERSCUnited States",6656,7.3,9.98,
62,"TeraGrid, Itanium2 1.3/1.5 GHZ, Myrinet,                 IBM                NCSAUnited States",1776,7.21,10.26,
63,"eServer Opteron 2.2 GHz. Myrinet,                 IBM                US Army Research Laboratory (ARL)United States",2320,7.18,10.21,
64,"Cray XT3, 2.6 GHz,                 Cray/HPE                Swiss Scientific Computing Center (CSCS)Switzerland",1664,7.05,8.65,
65,"Lonestar2 - PowerEdge 1855, 3.2 GHz, Infiniband,                 DELL EMC                Texas Advanced Computing Center/Univ. of TexasUnited States",1300,6.99,8.32,
66,"Mp - PowerEdge SC1425 3.6 GHz- Infiniband,                 DELL EMC                University of SherbrookeCanada",1152,6.89,8.29,
67,"PRIMEPOWER HPC2500 (2.08 GHz),                 Fujitsu                Nagoya UniversityJapan",1664,6.86,13.84,
68,"Endeavor - Intel Cluster, Xeon 3.0 GHz dual core, Infiniband,                 Intel                IntelUnited States",928,6.86,11.14,
69,"Coyote A - Opteron 2.6 GHz, Infiniband,                 Linux Networx                Los Alamos National LaboratoryUnited States",1620,6.68,8.42,
70,"MVS-15000BM, eServer BladeCenter JS20 (PowerPC970 2.2 GHz), Myrinet,                 IBM                Joint Supercomputer CenterRussia",1148,6.65,10.1,
71,"xSeries Cluster Xeon 2.4 GHz - Quadrics,                 IBM/Quadrics                Lawrence Livermore National LaboratoryUnited States",1920,6.59,9.22,
72,"Bassi - eServer pSeries p5 575 1.9 GHz,                 IBM                DOE/SC/LBNL/NERSCUnited States",976,6.42,7.42,159
73,"Explore - SGI Altix 3700 Bx2, 1.5 GHz, NUMAlink, Infiniband,                 HPE                NASA/Goddard Space Flight CenterUnited States",1152,6.31,6.91,
74,"Topsail - PowerEdge 1855, 3.6 GHz, Infiniband,                 DELL EMC                University of North CarolinaUnited States",1040,6.25,7.49,
75,"Lilac - xSeries x335 Cluster, Xeon 3.06 GHz, Quadrics,                 IBM                Lawrence Livermore National LaboratoryUnited States",1540,6.23,9.43,
76,"eServer pSeries 690 (1.7 GHz Power4+),                 IBM                HPCxUnited Kingdom",1600,6.19,10.88,
77,"AIST Super Cluster P-32 - AIST Super Cluster P-32, Opteron 2.0 GHz, Myrinet,                 IBM                Grid Technology Research Center, AISTJapan",2200,6.16,8.8,
78,"Tungsten 2 - PowerEdge 1850, 3.6 GHz, Infiniband,                 DELL EMC                NCSAUnited States",1024,6.12,7.37,
79,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink,                 HPE                NCSAUnited States",1024,6.03,6.55,
80,"Whale - Cluster Platform 4000 DL145 Opteron 2.2 GHz Dual Core GigEthernet,                 HPE                SharcNetCanada",3072,6.01,13.52,
81,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink, 10GigEthernet,                 HPE                Tohoku University, Institute of Fluid ScienceJapan",1024,6.01,6.55,
82,"Blade Cluster BL-20P, Pentium4 Xeon 3.2 GHz, GigEthernet,                 HPE                Telecommunication CompanyUnited States",1728,5.97,11.06,
83,"Requin - Cluster Platform 4000 DL145, Opteron 2,6 GHz, Quadrics,                 HPE                SharcNetCanada",1536,5.75,7.99,
84,"eServer pSeries p5 575 1.9 GHz,                 IBM                Lawrence Livermore National LaboratoryUnited States",864,5.74,6.57,141
85,"eServer BladeCenter JS20 (PowerPC970 2.2 GHz), Myrinet,                 IBM                Seoul National UniversitySouth Korea",968,5.62,8.52,
86,"JUMP - eServer pSeries 690 (1.7 GHz Power4+),                 IBM                Forschungszentrum Juelich (FZJ)Germany",1312,5.57,8.92,
87,"Marylou4 - PowerEdge 1855, 3.6 GHz, GigEthernet,                 DELL EMC                Brigham Young UniversityUnited States",1260,5.44,9.07,
88,"Topdawg - PowerEdge 1850, 3.2 GHz, Infiniband,                 DELL EMC                University of OklahomaUnited States",1024,5.44,6.55,
89,"PRIMEPOWER HPC2500 (1.3 GHz),                 Fujitsu                National Aerospace Laboratory of JapanJapan",2304,5.41,11.98,
90,"SSC_V40z+x4100 - Fire V40x/X4100 Cluster Opteron 2.4GHz dual core, Infiniband,                 Oracle                Sun Solution Center for HPCUnited States",1536,5.4,7.37,
91,"Lenngren - PowerEdge 1850, 3.4 GHz, Infiniband,                 DELL EMC                KTH - Royal Institute of TechnologySweden",886,5.0,6.03,
92,"SR11000-J1/50,                 Hitachi                Japan Meteorological AgencyJapan",50,4.99,6.08,
93,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet,                 IBM                Financial Services (M)United Kingdom",2000,4.92,8.8,123
94,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet,                 IBM                Financial Services (M)United Kingdom",2000,4.92,8.8,123
95,"eServer pSeries p5 575 1.9 GHz,                 IBM                Adam Opel AGGermany",720,4.78,5.47,117
96,"Coyote B - Opteron 2.6 GHz, Infiniband,                 Linux Networx                Los Alamos National LaboratoryUnited States",1080,4.72,5.62,
97,"eServer Blue Gene Solution,                 IBM                Boston UniversityUnited States",2048,4.71,5.73,22
98,"eServer Blue Gene Solution,                 IBM                DOE/SC/Argonne National LaboratoryUnited States",2048,4.71,5.73,22
99,"CyBlue - eServer Blue Gene Solution,                 IBM                Iowa State UniversityUnited States",2048,4.71,5.73,22
100,"eServer Blue Gene Solution,                 IBM                MITUnited States",2048,4.71,5.73,22
