Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
450,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, Infiniband,                 HPE                Manufacturing Company (G)United States",800,6.24,9.6,
451,"Lilac - xSeries x335 Cluster, Xeon 3.06 GHz, Quadrics,                 IBM                Lawrence Livermore National LaboratoryUnited States",1540,6.23,9.43,
452,"eServer pSeries 575, p5+ 1.9 GHz, Infiniband,                 IBM                Manufacturing CompanyFrance",1040,6.22,7.9,169
453,"bw10 - Cluster Platform 3000 BL460c, Xeon 53xx 2.33GHz, Infiniband,                 HPE                Petróleo Brasileiro S.ABrazil",1024,6.21,9.55,
454,"BladeCenter LS41, Opteron Dual Core 2.8 GHz, GigEthernet,                 IBM                Financial Services (O)United Kingdom",2520,6.21,14.11,
455,"xSeries x3550 Cluster Xeon quad core 2.33 GHz, Myrinet,                 IBM                MTU Aero EnginesGermany",1024,6.19,9.56,56
456,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet,                 IBM                BNP Paribas Arbitrage DCCoDUnited Kingdom",2500,6.16,11.0,153
457,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet,                 IBM                BNP Paribas Arbitrage DCCoDUnited Kingdom",2500,6.16,11.0,153
458,"AIST Super Cluster P-32 - AIST Super Cluster P-32, Opteron 2.0 GHz, Myrinet,                 IBM                Grid Technology Research Center, AISTJapan",2200,6.16,8.8,
459,"Cluster Platform 3000 BL460c, Xeon 51xx 2.33GHz, GigEthernet,                 HPE                Semiconductor Company (O)United Kingdom",1092,6.15,10.18,
460,"xSeries x3550 Cluster Xeon quad core, 2.333 GHz, GigEthernet,                 IBM                ResearchFrance",1016,6.14,9.48,56
461,"xSeries x3650 Cluster Xeon dual core 2.33 GHz, GigEthernet,                 IBM                Data ProcessingUnited States",1244,6.14,11.61,120
462,"Cluster Platform 3000 BL460c, Xeon 53xx 2.66GHz, GigEthernet,                 HPE                Government ClassifiedUnited States",944,6.12,10.07,
463,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
464,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
465,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
466,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
467,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
468,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
469,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
470,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
471,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
472,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
473,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
474,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
475,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
476,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
477,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
478,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
479,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
480,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
481,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Geoscience (P)United States",1240,6.12,14.88,118
482,"xSeries x3550 Cluster Xeon quad core, 2.333 GHz, GigEthernet,                 IBM                ResearchFrance",1008,6.09,9.41,55
483,"BladeCenter LS21, Opteron Dual Core 2.0 GHz, GigEthernet,                 IBM                Financial Institution (Q)France",2800,6.08,11.2,
484,"DL360 G5 Cluster, Xeon 2.33 Ghz, Infiniband,                 HPE                Istanbul Technical University (ITU)Turkey",1032,6.07,9.63,
485,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Semiconductor Company (C)United States",1224,6.04,14.69,116
486,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Semiconductor Company (C)United States",1224,6.04,14.69,116
487,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Semiconductor Company (C)United States",1224,6.04,14.69,116
488,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Semiconductor Company (C)United States",1224,6.04,14.69,116
489,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Semiconductor Company (C)United States",1224,6.04,14.69,116
490,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet,                 IBM                Semiconductor Company (C)United States",1224,6.04,14.69,116
491,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink,                 HPE                NCSAUnited States",1024,6.03,6.55,
492,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, Infiniband,                 HPE                IT Service Provider (B)United States",772,6.02,9.26,
493,"Whale - Cluster Platform 4000 DL145 Opteron 2.2 GHz Dual Core GigEthernet,                 HPE                SharcNetCanada",3072,6.01,13.52,
494,"Altix 4700 1.6 GHz,                 HPE                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",1024,6.01,6.55,
495,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink, 10GigEthernet,                 HPE                Tohoku University, Institute of Fluid ScienceJapan",1024,6.01,6.55,
496,"Cluster Platform 3000 BL460c, Xeon 51xx 2.33GHz, GigEthernet,                 HPE                Logistic Services (D)Germany",1060,5.99,9.89,
497,"Blade Cluster BL-20P, Pentium4 Xeon 3.2 GHz, GigEthernet,                 HPE                Telecommunication CompanyUnited States",1728,5.97,11.06,
498,"xSeries x3455 Cluster Opteron, 2.6 GHz, GigEthernet,                 IBM                Technical University of DenmarkDenmark",2416,5.95,12.56,235
499,"Cluster Platform 3000 BL460c, Xeon 51xx 2.33GHz, GigEthernet,                 HPE                IT Services Provider (C)United States",1052,5.94,9.8,
500,"Pleiades - PowerEdge 1950, 2.33 GHz, Cisco Infiniband,                 DELL EMC                University of California - Santa CruzUnited States",800,5.94,7.47,
