Rank,System,Cores,Rmax (TFlop/s),Rpeak (TFlop/s),Power (kW)
15,"Cray XT3, 2.6 GHz dual Core,                 Cray/HPE                AWEUnited Kingdom",7812,32.5,40.62,
16,"Cray XT4, 2.6 GHz,                 Cray/HPE                Cray Inc.United States",6696,27.98,34.82,
17,"Stella - eServer Blue Gene Solution,                 IBM                ASTRON/University GroningenNetherlands",12288,27.45,34.41,134
18,"HLRB-II - Altix 4700 1.6 GHz,                 HPE                Leibniz RechenzentrumGermany",4096,24.36,26.21,
19,"Thunder - Intel Itanium2 Tiger4  1.4GHz - Quadrics,                 California Digital Corporation                Lawrence Livermore National LaboratoryUnited States",4096,19.94,22.94,
20,"Darwin - PowerEdge 1950, 3.0 GHz, Infinipath,                 ClusterVision/Dell                University of CambridgeUnited Kingdom",2340,18.27,28.08,
21,"Blue Protein - eServer Blue Gene Solution,                 IBM                Computational Biology Research Center, AISTJapan",8192,18.2,22.94,89
22,"eServer Blue Gene Solution,                 IBM                Ecole Polytechnique Federale de LausanneSwitzerland",8192,18.2,22.94,89
23,"KEK/BG Sakura - eServer Blue Gene Solution,                 IBM                High Energy Accelerator Research Organization /KEKJapan",8192,18.2,22.94,89
24,"KEK/BG MOMO - eServer Blue Gene Solution,                 IBM                High Energy Accelerator Research Organization /KEKJapan",8192,18.2,22.94,89
25,"eServer Blue Gene Solution,                 IBM                IBM Rochester, On Demand Deep Computing CenterUnited States",8192,18.2,22.94,89
26,"Sapphire - Cray XT3, 2.6 GHz,                 Cray/HPE                ERDC DSRCUnited States",4096,16.98,21.3,
27,"Lincoln - PowerEdge 1955, 2.66 GHz, Infiniband,                 DELL EMC                NCSAUnited States",2048,16.5,21.3,
28,"MACH5 - Apple XServe, 2.0 GHz, Myrinet,                 Self-made                COLSAUnited States",3072,16.18,24.58,
29,"Cray X1E (4GB),                 Cray/HPE                Korea Meteorological AdministrationSouth Korea",1020,15.71,18.44,
30,"Humvee - Evolocity II (LS Supersystem),                 Linux Networx                US Army Research Laboratory (ARL)United States",3368,15.2,19.66,
31,"Big Red - BladeCenter JS21 Cluster, PPC 970, 2.5 GHz, Myrinet,                 IBM                Indiana UniversityUnited States",2048,15.04,20.48,
32,"Cray X1E (2GB),                 Cray/HPE                DOE/SC/Oak Ridge National LaboratoryUnited States",1014,14.96,18.33,
33,"Altix 4700 1.6 GHz,                 HPE                Japan Marine Science and TechnologyJapan",2560,14.59,16.38,
34,"BladeCenter JS20 Cluster, PPC 970, 2.2 GHz, Myrinet,                 IBM                CeSViMa - BSCSpain",2408,14.0,21.19,
35,"eServer pSeries p5 575 1.9 GHz,                 IBM                Naval Oceanographic Office - NAVO DSRCUnited States",3072,13.99,23.35,501
36,"eServer pSeries p5 575 1.9 GHz,                 IBM                NOAA R&D/ National Centers for Environmental PredictionUnited States",2368,13.99,18.0,386
37,"eServer pSeries p5 575 1.9 GHz,                 IBM                NOAA R&D/ National Centers for Environmental PredictionUnited States",2368,13.99,18.0,386
38,"eServer pSeries p5 575 1.9 GHz,                 IBM                ECMWFUnited Kingdom",2240,13.99,17.02,365
39,"eServer pSeries p5 575 1.9 GHz,                 IBM                ECMWFUnited Kingdom",2240,13.99,17.02,365
40,"ASCI Q - AlphaServer SC45, 1.25 GHz,                 HPE                Los Alamos National LaboratoryUnited States",8192,13.88,20.48,
41,"HPC - Pentium4 Xeon, EM64T, Opteron, Opteron dual core, Cluster, Myrinet,                 Oracle                University of Southern CaliforniaUnited States",5328,13.81,21.31,
42,"Intimidata - eServer Blue Gene Solution,                 IBM                UCSD/San Diego Supercomputer CenterUnited States",6144,13.78,17.2,67
43,"eServer pSeries p5 575 1.5 GHz,                 IBM                HPCxUnited Kingdom",2560,12.94,15.36,
44,"BCX - eServer 326 Cluster, Opteron Dual Core 2.6 GHz, Infiniband,                 IBM                CINECAItaly",5120,12.61,26.62,
45,"Marylou4 - PowerEdge 1955, 2.66 GHz, GigEthernet,                 DELL EMC                Brigham Young UniversityUnited States",2520,12.51,26.81,
46,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet,                 IBM                Geoscience (E)United States",5000,12.31,22.0,307
47,"System X - 1100 Dual 2.3 GHz Apple XServe/Mellanox Infiniband 4X/Cisco GigE,                 Self-made                Virginia TechUnited States",2200,12.25,20.24,
48,"eServer pSeries p5 575 1.9 GHz,                 IBM                Naval Oceanographic Office - NAVO DSRCUnited States",1920,11.99,14.59,313
49,"Altix 4700 1.6 GHz,                 HPE                Technische Universitaet DresdenGermany",2048,11.91,13.11,
50,"Cluster Platform 4000 DL145 Opteron Dual Core 2.6 GHz Infiniband,                 HPE                Scientific Supercomputing Center KarlsruheGermany",3000,11.86,15.6,
51,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink,                 HPE                Air Force Research LaboratoryUnited States",2048,11.81,13.11,
52,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink,                 HPE                Japan Atomic Energy Research InstituteJapan",2048,11.81,13.11,
53,"BlueGene/L DD1 Prototype (0.5GHz PowerPC 440 w/Custom),                 IBM/ LLNL                IBM RochesterUnited States",8192,11.68,16.38,
54,"John Von Neumann - LNX Cluster, Xeon 3.6 GHz, Myrinet,                 Linux Networx                US Army Research Laboratory (ARL)United States",2048,10.65,14.75,
55,"blueice - eServer pSeries p5 575 1.9 GHz,                 IBM                National Center for Atmospheric Research (NCAR)United States",1696,10.59,12.89,276
56,"PACS-CS - PACS-CS, low voltage Xeon 2.8 GHz,  3D Hyper-Crossbar,                 Hitachi/Fujitsu                Center for Computational Sciences, University of TsukubaJapan",2560,10.35,14.34,545
57,"eServer pSeries 655 (1.7 GHz Power4+),                 IBM                China Meteorological AdministrationChina",3200,10.31,21.76,
58,"eServer pSeries 655 (1.7 GHz Power4+),                 IBM                Naval Oceanographic Office - NAVO DSRCUnited States",2944,10.31,20.02,
59,"Tungsten - PowerEdge 1750, P4 Xeon 3.06 GHz, Myrinet,                 DELL EMC                NCSAUnited States",2500,9.82,15.3,
60,"Albert - Dalco Cluster, Intel Xeon 3.0 Ghz, Quadrics,                 DALCO AG Switzerland                BMW Sauber F1Switzerland",1024,9.6,12.29,
61,"eServer Blue Gene Solution,                 IBM                EDF R&DFrance",4096,9.43,11.47,44
62,"eServer Blue Gene Solution,                 IBM                Harvard UniversityUnited States",4096,9.43,11.47,44
63,"KEK/BG UME - eServer Blue Gene Solution,                 IBM                High Energy Accelerator Research Organization /KEKJapan",4096,9.43,11.47,44
64,"eServer Blue Gene Solution,                 IBM                IBM - Almaden Research CenterUnited States",4096,9.43,11.47,44
65,"eServer Blue Gene Solution,                 IBM                IBM ResearchSwitzerland",4096,9.43,11.47,44
66,"eServer Blue Gene Solution,                 IBM/ LLNL                IBM Thomas J. Watson Research CenterUnited States",4096,9.43,11.47,44
67,"eServer pSeries 690 (1.9 GHz Power4+),                 IBM                ECMWFUnited Kingdom",2176,9.24,16.54,
68,"DataStar - eServer pSeries 655/690 (1.5/1.7 GHz Power4+),                 IBM                UCSD/San Diego Supercomputer CenterUnited States",2464,9.12,15.63,
69,"SR11000-K1/80,                 Hitachi                Japan Meteorological AgencyJapan",80,9.04,10.75,
70,"SR11000-K1/80,                 Hitachi                Japan Meteorological AgencyJapan",80,9.04,10.75,
71,"SGI Altix 3700 Bx2, 1.6 GHz, NUMALink,                 HPE                National Computational Infrastructure (NCI Australia)Australia",1536,8.97,9.83,
72,"SX8/576M72,                 NEC                HWW/Universitaet StuttgartGermany",576,8.92,9.22,
73,"RIKEN Super Combined Cluster,                 Fujitsu                Institute of Physical and Chemical Research (RIKEN)Japan",2048,8.73,12.53,
74,"Mpp2 - Cluster Platform 6000 rx2600 Itanium2 1.5 GHz, Quadrics,                 HPE                DOE/SC/Pacific Northwest National LaboratoryUnited States",1936,8.63,11.62,
75,"BladeCenter HS21 Cluster, Xeon dual core 3.0 GHz, Infiniband,                 IBM                Eli Lilly and CompanyUnited States",1072,8.56,12.86,102
76,"Endeavor - Intel Cluster, Xeon 3.0 GHz dual core, Infiniband,                 Intel                IntelUnited States",1024,8.56,12.29,
77,"BladeCenter LS20, Opteron 2.0 GHz Dual core, GigEthernet,                 IBM                Georgia Institute of TechnologyUnited States",3920,8.51,15.68,220
78,"CITerra - PowerEdge 1850, 3.2 GHz, Myrinet,                 DELL EMC                CaltechUnited States",2048,8.41,13.11,
79,"eServer pSeries p5 575 1.9 GHz,                 IBM                NOAA/Geophysical Fluid Dynamics Laboratory (GFDL)United States",1328,8.29,10.09,216
80,"Cluster Platform 4000 BL465c Opteron Dual Core 2.6 GHz Infiniband,                 HPE                CSC (Center for Scientific Computing)Finland",2048,8.2,10.65,
81,"Zeus - Appro Xtreme Server - Quad Opteron Dual Core 2.4GHz Infiniband,                 Cray/HPE                Lawrence Livermore National LaboratoryUnited States",2304,8.18,11.06,
82,"Dawning 4000A, Opteron 2.2 GHz, Myrinet,                 Dawning                Shanghai Supercomputer CenterChina",2560,8.06,11.26,
83,"Lightning - Opteron 2 GHz, Myrinet,                 Linux Networx                Los Alamos National LaboratoryUnited States",2816,8.05,11.26,
84,"Cluster Platform 3000 BL460c, Xeon 51xx 3.0GHz, Infiniband,                 HPE                CINECA / SCS - SuperComputing SolutionItaly",1024,7.99,12.29,
85,"BigBen - Cray XT3, 2.4 GHz,                 Cray/HPE                Pittsburgh Supercomputing CenterUnited States",2060,7.94,9.89,
86,"Cluster Platform 4000 DL145 Opteron 2.8 GHz Infiniband,                 HPE                Air Force Research LaboratoryUnited States",2048,7.92,11.47,
87,"U2 - PowerEdge SC1425 3.2 GHz, Myrinet,                 DELL EMC                University at Buffalo, SUNY, Center for Computational Res.United States",1536,7.74,9.83,
88,"MCR Linux Cluster Xeon 2.4 GHz - Quadrics,                 Linux Networx/Quadrics                Lawrence Livermore National LaboratoryUnited States",2304,7.63,11.06,
89,"Cluster Platform 3000 DL380 Xeon 51xx 3.0 Ghz, Infiniband,                 HPE                StatoilNorway",1024,7.5,12.29,
90,"ASCI White, SP Power3 375 MHz,                 IBM                Lawrence Livermore National LaboratoryUnited States",8192,7.3,12.29,
91,"Seaborg - SP Power3 375 MHz 16 way,                 IBM                DOE/SC/LBNL/NERSCUnited States",6656,7.3,9.98,
92,"TeraGrid, Itanium2 1.3/1.5 GHZ, Myrinet,                 IBM                NCSAUnited States",1776,7.21,10.26,
93,"eServer Opteron 2.2 GHz. Myrinet,                 IBM                US Army Research Laboratory (ARL)United States",2320,7.18,10.21,
94,"Cray XT3, 2.6 GHz,                 Cray/HPE                Swiss Scientific Computing Center (CSCS)Switzerland",1664,7.18,8.65,
95,"Kaon - Opteron 2.0 GHz, Infiniband,                 Self-made                Fermi National Accelerator LaboratoryUnited States",2400,6.89,9.6,
96,"Mp - PowerEdge SC1425 3.6 GHz- Infiniband,                 DELL EMC                University of SherbrookeCanada",1152,6.89,8.29,
97,"PRIMEPOWER HPC2500 (2.08 GHz),                 Fujitsu                Nagoya UniversityJapan",1664,6.86,13.84,
98,"Coyote A - Opteron 2.6 GHz, Infiniband,                 Linux Networx                Los Alamos National LaboratoryUnited States",1620,6.68,8.42,
99,"MVS-15000BM, eServer BladeCenter JS20 (PowerPC970 2.2 GHz), Myrinet,                 IBM                Joint Supercomputer CenterRussia",1148,6.65,10.1,
100,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet,                 IBM                Merck and CompanyUnited States",2688,6.62,11.83,165
